ljo_kin_id	assoc_exam_type	성명	name	surname	ancestral_seat	choronym	assoc_exam_year	ljo_2017_id	length
PCm_1258_000589_D1	KM	장극우	張克友	張	木川	木川 張	1258		4
PCm_1258_000589_F1	KM	윤극민	尹克敏	尹	南原	南原 尹	1258	PCm_1248_000574	4
PCm_1258_000589_F2	KM	최징	崔澄	崔	東州	東州 崔	1258		4
PCm_1258_000590_A1	KM	설신	薛愼	薛	淳昌	淳昌 薛	1258	PCm_9999_000529	4
PCm_1258_000590_B1	KM	설선필	薛宣弼	薛	淳昌	淳昌 薛	1258		4
PCm_1258_000590_C1	KM	설정숙	薛挺叔	薛	淳昌	淳昌 薛	1258		4
PCm_1258_000590_F1	KM	민인균	閔仁鈞	閔	驪興	驪興 閔	1258	PCm_1205_000495	4
PCm_1260_000636_A1	KM	위소	魏紹	魏	長興	長興 魏	1260		4
PCm_1260_000636_D1	KM	송자옥	宋子沃	宋			1260		0
PCm_1260_000637_A1	KM	김굉	金閎	金	義城	義城 金	1260	PCm_1213_000528	4
PCm_1260_000637_F1	KM	이방순	李方㫬	李			1260		0
PCm_1260_000638_A1	KM	안부	安孚	安	順興	順興 安	1260		4
PCm_1260_000638_B1	KM	안영유	安永儒	安	順興	順興 安	1260		4
PCm_1260_000638_C1	KM	안자미	安子美	安	順興	順興 安	1260		4
PCm_1260_000638_D1	KM	우성윤	禹成允	禹	剛州	剛州 禹	1260		4
PCm_1260_000638_F1	KM	김녹연	金祿延	金	漢南	漢南 金	1260		4
PCm_1260_000638_F2	KM	염수장	廉守藏	廉	坡州	坡州 廉	1260	PCm_1215_000533	4
PCm_1260_000639_A1	KM	이진	李瑨	李	固城	固城 李	1260	PCm_9999_000620	4
PCm_1260_000639_B1	KM	이인충	李麟冲	李	固城	固城 李	1260		4
PCm_1260_000639_D1	KM	백경선	白景瑄	白	藍浦	藍浦 白	1260		4
PCm_1260_000639_F1	KM	이주	李湊	李	益山	益山 李	1260	PCm_9999_000595	4
PCm_1261_000643_A1	KM	김준	金俊	金			1261		0
PCm_1261_000643_B1	KM	김윤성	金允成	金			1261		0
PCm_1261_000644_A1	KM	고정익	高廷益	高	濟州	濟州 高	1261		4
PCm_1261_000645_F1	KM	조변	趙抃	趙			1261		0
PCm_1262_000647_F1	KM	김연	金衍	金			1262		0
PCm_1264_000648_A1	KM	김경량	金鏡亮	金	光山	光山 金	1264		4
PCm_1264_000648_B1	KM	김광서	金匡瑞	金	光山	光山 金	1264		4
PCm_1264_000648_C1	KM	김주영	金朱永	金	光山	光山 金	1264		4
PCm_1264_000648_F1	KM	장득구	張得球	張			1264		0
PCm_1266_000649_A1	KM	민휘	閔暉	閔	驪興	驪興 閔	1266		4
PCm_1266_000649_B1	KM	민명신	閔命莘	閔	驪興	驪興 閔	1266		4
PCm_1266_000649_C1	KM	민식	閔湜	閔	驪興	驪興 閔	1266	PCm_9999_000446	4
PCm_1266_000649_D1	KM	이세화	李世華	李	貞州	貞州 李	1266	PCm_1202_000474	4
PCm_1266_000649_F1	KM	신사전	申思佺	申	平山	平山 申	1266		4
PCm_1266_000650_A1	KM	홍지경	洪之慶	洪	豊山	豊山 洪	1266	PCm_1242_000567	4
PCm_1266_000651_A1	KM	원부	元傅	元	原州	原州 元	1266	PCm_1241_000564	4
PCm_1266_000651_B1	KM	원진	元𤨁	元	原州	原州 元	1266		4
PCm_1266_000651_C1	KM	원승윤	元丞胤	元	原州	原州 元	1266		4
PCm_1266_000651_D1	KM	염수장	廉守藏	廉	坡州	坡州 廉	1266	PCm_1215_000533	4
PCm_1266_000651_F1	KM	홍녹도	洪祿道	洪			1266		0
PCm_1266_000651_F2	KM	곽세필	郭世弼	郭			1266		0
PCm_1266_000651_F3	KM	김신	金信	金			1266		0
PCm_1266_000652_A1	KM	우중대	禹仲大	禹	丹陽	丹陽 禹	1266		4
PCm_1266_000652_B1	KM	우경절	禹慶節	禹	丹陽	丹陽 禹	1266		4
PCm_1266_000652_C1	KM	우잉순	禹仍順	禹	丹陽	丹陽 禹	1266		4
PCm_1268_000654_A1	KM	정필	鄭弼	鄭	草溪	草溪 鄭	1268		4
PCm_1268_000654_B1	KM	정석중	鄭碩中	鄭	草溪	草溪 鄭	1268		4
PCm_1268_000654_C1	KM	정영	鄭榮	鄭	草溪	草溪 鄭	1268		4
PCm_1268_000654_F1	KM	문인위	文仁渭	文			1268		0
PCm_1268_000655_A1	KM	박휘	朴暉	朴	竹山	竹山 朴	1268		4
PCm_1268_000655_B1	KM	박익정	朴益旌	朴	竹山	竹山 朴	1268		4
PCm_1268_000655_C1	KM	박현구	朴玄球	朴	竹山	竹山 朴	1268		4
PCm_1268_000655_D1	KM	이장용	李藏用	李			1268		0
PCm_1268_000655_F1	KM	최념	崔恬	崔			1268		0
PCm_1268_000656_A1	KM	이천	李仟	李	全義	全義 李	1268		4
PCm_1268_000656_B1	KM	이순	李順	李	全義	全義 李	1268		4
PCm_1268_000656_C1	KM	이윤관	李允寬	李	全義	全義 李	1268		4
PCm_1268_000656_D1	KM	김기손	金起孫	金			1268		0
PCm_1268_000657_D1	KM	최종재	崔宗梓	崔	東州	東州 崔	1268	PCm_1198_000466	4
PCm_1268_000657_F1	KM	허공	許珙	許	陽川	陽川 許	1268	PCm_1258_000589	4
PCm_1272_000659_A1	KM	정현	鄭儇	鄭	淸州	淸州 鄭	1272		4
PCm_1272_000659_B1	KM	정의	鄭顗	鄭	淸州	淸州 鄭	1272		4
PCm_1272_000659_C1	KM	정효문	鄭孝聞	鄭	淸州	淸州 鄭	1272		4
PCm_1272_000659_D1	KM	정란	鄭蘭	鄭			1272		0
PCm_1272_000659_F1	KM	김구	金坵	金	扶寧	扶寧 金	1272	PCm_1232_000554	4
PCm_1272_000659_F2	KM	홍규	洪奎	洪			1272		0
PCm_1273_000660_A1	KM	정신	鄭愼	鄭	草溪	草溪 鄭	1273		4
PCm_1274_000663_A1	KM	허폐	許獘	許	金海	金海 許	1274		4
PCm_1274_000663_B1	KM	허연	許延	許	金海	金海 許	1274		4
PCm_1274_000663_C1	KM	허자	許資	許	金海	金海 許	1274		4
PCm_1276_000683_A1	KM	우중대	禹仲大	禹	丹陽	丹陽 禹	1276		4
PCm_1276_000683_B1	KM	우경절	禹慶節	禹	丹陽	丹陽 禹	1276		4
PCm_1276_000683_C1	KM	우잉순	禹仍順	禹	丹陽	丹陽 禹	1276		4
PCm_1276_000684_A1	KM	김수	金須	金	光山	光山 金	1276	PCm_1255_000586	4
PCm_1276_000684_B1	KM	김경량	金鏡亮	金	光山	光山 金	1276		4
PCm_1276_000684_C1	KM	김광서	金匡瑞	金	光山	光山 金	1276		4
PCm_1276_000684_D1	KM	고몽경	高夢卿	高	沃溝	沃溝 高	1276		4
PCm_1276_000684_F1	KM	김의	金儀	金			1276		0
PCm_1276_000684_F2	KM	왕정단	王丁旦	王	開城	開城 王	1276		4
PCm_1276_000685_A1	KM	오대승	吳大陞	吳	同福	同福 吳	1276		4
PCm_1276_000685_B1	KM	오중환	吳仲環	吳	同福	同福 吳	1276		4
PCm_1276_000685_C1	KM	오령	吳寧	吳	同福	同福 吳	1276		4
PCm_1279_000686_A1	KM	조연벽	趙連璧	趙	金堤	金堤 趙	1279		4
PCm_1279_000687_A1	KM	김방경	金方慶	金	安東[舊]	安東[舊] 金	1279		7
PCm_1279_000687_B1	KM	김효인	金孝印	金	安東[舊]	安東[舊] 金	1279	PCm_1208_000503	7
PCm_1279_000687_C1	KM	김민성	金敏成	金	安東[舊]	安東[舊] 金	1279		7
PCm_1279_000687_D1	KM	박익정	朴益旌	朴			1279		0
PCm_1279_000687_F1	KM	허공	許珙	許	陽川	陽川 許	1279	PCm_1258_000589	4
PCm_1279_000688_A1	KM	권훤	權晅	權	安東	安東 權	1279	PCm_1254_000584	4
PCm_1279_000688_B1	KM	권위	權韙	權	安東	安東 權	1279		4
PCm_1279_000688_C1	KM	권수평	權守平	權	安東	安東 權	1279		4
PCm_1279_000688_D1	KM	노연	盧演	盧			1279		0
PCm_1279_000688_F1	KM	유승	柳陞	柳			1279		0
PCm_1279_000689_A1	KM	이핵	李翮	李	慶州	慶州 李	1279		4
PCm_1279_000689_B1	KM	이득견	李得堅	李	慶州	慶州 李	1279		4
PCm_1279_000689_C1	KM	이승고	李升高	李	慶州	慶州 李	1279		4
PCm_1279_000689_F1	KM	서찬	徐瓚	徐	利川	利川 徐	1279		4
PCm_1279_000690_A1	KM	이핵	李翮	李	慶州	慶州 李	1279		4
PCm_1279_000690_B1	KM	이득견	李得堅	李	慶州	慶州 李	1279		4
PCm_1279_000690_C1	KM	이승고	李升高	李	慶州	慶州 李	1279		4
PCm_1279_000690_F1	KM	박육화	朴育和	朴			1279		0
PCm_1279_000691_A1	KM	한강	韓康	韓	淸州	淸州 韓	1279	PCm_9999_000606	4
PCm_1279_000691_B1	KM	한광윤	韓光胤	韓	淸州	淸州 韓	1279		4
PCm_1279_000691_F1	KM	채인규	蔡仁規	蔡	平康	平康 蔡	1279		4
PCm_1279_000692_A1	KM	오선	吳璿	吳	同福	同福 吳	1279		4
PCm_1279_000692_B1	KM	오광찰	吳光札	吳	同福	同福 吳	1279	PCm_1276_000685	4
PCm_1279_000692_C1	KM	오대승	吳大陞	吳	同福	同福 吳	1279		4
PCm_1279_000692_D1	KM	안부	安孚	安			1279		0
PCm_1279_000692_F1	KM	신진	申瑱	申			1279		0
PCm_1280_000694_A1	KM	주열	朱悅	朱	新安	新安 朱	1280	PCm_1241_000566	4
PCm_1280_000694_B1	KM	주여경	朱餘慶	朱	新安	新安 朱	1280		4
PCm_1280_000695_A1	KM	조연벽	趙連璧	趙	金堤	金堤 趙	1280		4
PCm_1280_000696_A1	KM	이핵	李翮	李	慶州	慶州 李	1280		4
PCm_1280_000696_B1	KM	이득견	李得堅	李	慶州	慶州 李	1280		4
PCm_1280_000696_C1	KM	이승고	李升高	李	慶州	慶州 李	1280		4
PCm_1280_000696_F1	KM	박육화	朴育和	朴			1280		0
PCm_1280_000697_A1	KM	이핵	李翮	李	慶州	慶州 李	1280		4
PCm_1280_000697_B1	KM	이득견	李得堅	李	慶州	慶州 李	1280		4
PCm_1280_000697_C1	KM	이승고	李升高	李	慶州	慶州 李	1280		4
PCm_1280_000697_F1	KM	서찬	徐瓚	徐	利川	利川 徐	1280		4
PCm_1280_000698_A1	KM	권항	權恒	權	安東	安東 權	1280		4
PCm_1280_000698_B1	KM	권위	權韙	權	安東	安東 權	1280		4
PCm_1280_000698_C1	KM	권수평	權守平	權	安東	安東 權	1280		4
PCm_1280_000698_D1	KM	노연	盧演	盧			1280		0
PCm_1280_000698_F1	KM	유승	柳陞	柳			1280		0
PCm_1280_000699_A1	KM	김수	金須	金	光山	光山 金	1280	PCm_1255_000586	4
PCm_1280_000699_B1	KM	김경량	金鏡亮	金	光山	光山 金	1280		4
PCm_1280_000699_C1	KM	김광서	金匡瑞	金	光山	光山 金	1280		4
PCm_1280_000699_D1	KM	고몽경	高夢卿	高	沃溝	沃溝 高	1280		4
PCm_1280_000699_F1	KM	김의	金儀	金			1280		0
PCm_1280_000699_F2	KM	왕정단	王丁旦	王	開城	開城 王	1280		4
PCm_1280_000700_A1	KM	오선	吳璿	吳	同福	同福 吳	1280		4
PCm_1280_000700_B1	KM	오광찰	吳光札	吳	同福	同福 吳	1280	PCm_1276_000685	4
PCm_1280_000700_C1	KM	오대승	吳大陞	吳	同福	同福 吳	1280		4
PCm_1280_000700_D1	KM	안부	安孚	安			1280		0
PCm_1280_000700_F1	KM	신진	申瑱	申			1280		0
PCm_1282_000702_D1	KM	김녹연	金祿延	金			1282		0
PCm_1282_000702_F1	KM	최충약	崔冲若	崔			1282		0
PCm_1284_000704_A1	KM	최비일	崔毗一	崔	全州	全州 崔	1284		4
PCm_1284_000704_B1	KM	최소	崔佋	崔	全州	全州 崔	1284		4
PCm_1284_000704_C1	KM	최윤칭	崔允偁	崔	全州	全州 崔	1284		4
PCm_1284_000704_D1	KM	신홍성	辛弘成	辛			1284		0
PCm_1284_000704_F1	KM	김훤	金晅	金			1284		0
PCm_1284_000705_A1	KM	김위	金渭	金	安山	安山 金	1284		4
PCm_1284_000705_F1	KM	민지	閔漬	閔	驪興	驪興 閔	1284	PCm_1266_000649	4
PCm_1284_000706_A1	KM	채함	蔡諴	蔡	平康	平康 蔡	1284		4
PCm_1284_000706_B1	KM	채화	蔡華	蔡	平康	平康 蔡	1284		4
PCm_1284_000706_C1	KM	채송년	蔡松年	蔡	平康	平康 蔡	1284		4
PCm_1284_000706_F1	KM	김방경	金方慶	金	安東[舊]	安東[舊] 金	1284		7
PCm_1284_000707_F1	KM	채모	蔡謨	蔡			1284		0
PCm_1284_000708_D1	KM	이세주	李世柱	李			1284		0
PCm_1284_000708_F1	KM	김순	金恂	金	安東[舊]	安東[舊] 金	1284	PCm_1279_000687	7
PCm_1285_000709_F1	KM	최양	崔諹	崔			1285		0
PCm_1285_000710_A1	KM	이장경	李長庚	李	星州	星州 李	1285		4
PCm_1285_000710_B1	KM	이득희	李得禧	李	星州	星州 李	1285		4
PCm_1285_000710_C1	KM	이돈문	李敦文	李	星州	星州 李	1285		4
PCm_1285_000710_F1	KM	정윤의	鄭允宜	鄭	草溪	草溪 鄭	1285	PCm_1268_000654	4
PCm_1285_000711_A1	KM	민종유	閔宗儒	閔	驪興	驪興 閔	1285		4
PCm_1285_000711_B1	KM	민황	閔滉	閔	驪興	驪興 閔	1285	PCm_1244_000571	4
PCm_1285_000711_C1	KM	민인균	閔仁鈞	閔	驪興	驪興 閔	1285	PCm_1205_000495	4
PCm_1285_000711_D1	KM	유천우	兪千遇	兪	務安	務安 兪	1285	PCm_1232_000555	4
PCm_1285_000711_F1	KM	김흔	金忻	金	安東[舊]	安東[舊] 金	1285		7
PCm_1285_000711_F2	KM	원관	元瓘	元	原州	原州 元	1285	PCm_1266_000651	4
PCm_1286_000712_A1	KM	이인정	李仁挺	李	慶州	慶州 李	1286	PCm_9999_000831	4
PCm_1286_000712_B1	KM	이핵	李翮	李	慶州	慶州 李	1286		4
PCm_1286_000712_C1	KM	이득견	李得堅	李	慶州	慶州 李	1286		4
PCm_1288_000713_A1	KM	윤균	尹均	尹	坡平	坡平 尹	1288		4
PCm_1288_000713_B1	KM	윤응식	尹應植	尹	坡平	坡平 尹	1288		4
PCm_1288_000713_C1	KM	윤세방	尹世芳	尹	坡平	坡平 尹	1288		4
PCm_1288_000713_D1	KM	송세견	宋世堅	宋			1288		0
PCm_1288_000713_F1	KM	윤해	尹諧	尹			1288		0
PCm_1288_000714_A1	KM	채인규	蔡仁規	蔡	平康	平康 蔡	1288		4
PCm_1288_000714_B1	KM	채정	蔡楨	蔡	平康	平康 蔡	1288		4
PCm_1288_000714_C1	KM	채송년	蔡松年	蔡	平康	平康 蔡	1288		4
PCm_1288_000714_D1	KM	최영	崔瑛	崔	東州	東州 崔	1288		4
PCm_1288_000714_F1	KM	이병	李㻂	李	延安	延安 李	1288		4
PCm_1290_000715_A1	KM	최선	崔墠	崔	慶州	慶州 崔	1290		4
PCm_1290_000716_A1	KM	조반	趙盼	趙			1290		0
PCm_1290_000717_A1	KM	윤익	尹翊	尹	杞溪	杞溪 尹	1290	PCm_9999_000674	4
PCm_1290_000717_B1	KM	윤유정	尹惟禎	尹	杞溪	杞溪 尹	1290		4
PCm_1290_000717_C1	KM	윤양비	尹良庇	尹	杞溪	杞溪 尹	1290		4
PCm_1290_000717_F1	KM	주열	朱悅	朱			1290		0
PCm_1290_000718_A1	KM	서찬	徐瓚	徐	利川	利川 徐	1290		4
PCm_1290_000718_B1	KM	서린	徐嶙	徐	利川	利川 徐	1290		4
PCm_1290_000718_C1	KM	서면	徐冕	徐	利川	利川 徐	1290		4
PCm_1290_000718_D1	KM	허수	許遂	許	陽川	陽川 許	1290	PCm_1219_000537	4
PCm_1290_000718_F1	KM	정수기	鄭守琪	鄭	草溪	草溪 鄭	1290		4
PCm_1290_000719_A1	KM	이익	李翊	李			1290		0
PCm_1290_000720_A1	KM	한강	韓康	韓	淸州	淸州 韓	1290	PCm_9999_000606	4
PCm_1290_000720_B1	KM	한광윤	韓光胤	韓	淸州	淸州 韓	1290		4
PCm_1290_000720_C1	KM	한희유	韓希愈	韓	淸州	淸州 韓	1290		4
PCm_1290_000720_D1	KM	임전우	任全祐	任			1290		0
PCm_1290_000720_F1	KM	안향	安珦	安	順興	順興 安	1290	PCm_1260_000638	4
PCm_1290_000721_A1	KM	김맥	金脈	金			1290		0
PCm_1290_000722_A1	KM	김남수	金南秀	金			1290		0
PCm_1290_000723_A1	KM	박지빈	朴之彬	朴	咸陽	咸陽 朴	1290		4
PCm_1290_000723_B1	KM	박신유	朴臣㽔	朴	咸陽	咸陽 朴	1290		4
PCm_1290_000723_C1	KM	박윤정	朴允貞	朴	咸陽	咸陽 朴	1290		4
PCm_1290_000724_A1	KM	우천규	禹天珪	禹	丹陽	丹陽 禹	1290		4
PCm_1290_000724_B1	KM	우중대	禹仲大	禹	丹陽	丹陽 禹	1290		4
PCm_1290_000724_C1	KM	우경절	禹慶節	禹	丹陽	丹陽 禹	1290		4
PCm_1290_000724_F1	KM	이원백	李元伯	李			1290		0
PCm_1290_000725_A1	KM	정보	鄭輔	鄭			1290		0
PCm_1290_000727_A1	KM	윤해	尹諧	尹			1290		0
PCm_1290_000729_A1	KM	인후	印候	印	延安	延安 印	1290		4
PCm_1290_000730_A1	KM	김선	金愃	金	安東[舊]	安東[舊] 金	1290		7
PCm_1290_000730_B1	KM	김방경	金方慶	金	安東[舊]	安東[舊] 金	1290		7
PCm_1290_000730_C1	KM	김효인	金孝印	金	安東[舊]	安東[舊] 金	1290	PCm_1208_000503	7
PCm_1290_000730_D1	KM	설묘	薛昴	薛			1290		0
PCm_1290_000730_F1	KM	원관	元瓘	元	原州	原州 元	1290	PCm_1266_000651	4
PCm_1290_000730_F2	KM	박영견	朴永堅	朴			1290		0
PCm_1290_000732_A1	KM	정흥조	鄭興祚	鄭			1290		0
PCm_1290_000733_A1	KM	심원준	沈元濬	沈	全州	全州 沈	1290		4
PCm_1290_000733_B1	KM	심현	沈賢	沈	全州	全州 沈	1290		4
PCm_1290_000733_F1	KM	이귀신	李貴臣	李			1290		0
PCm_1290_000734_A1	KM	최경	崔涇	崔			1290		0
PCm_1290_000735_A1	KM	신란	辛蘭	辛	靈山	靈山 辛	1290		4
PCm_1290_000736_A1	KM	김지	金祉	金			1290		0
PCm_1290_000737_A1	KM	김구	金坵	金	扶寧	扶寧 金	1290	PCm_1232_000554	4
PCm_1290_000737_B1	KM	김의	金宜	金	扶寧	扶寧 金	1290	PCm_1204_000492	4
PCm_1290_000737_C1	KM	김작신	金作辛	金	扶寧	扶寧 金	1290		4
PCm_1290_000737_D1	KM	최변	崔㺹	崔	慶州	慶州 崔	1290		4
PCm_1290_000738_A1	KM	김유성	金有成	金	安城	安城 金	1290	PCm_9999_000666	4
PCm_1290_000738_B1	KM	김돈	金㻻	金	安城	安城 金	1290		4
PCm_1290_000739_A1	KM	이안저	李安底	李	康津	康津 李	1290		4
PCm_1290_000740_A1	KM	최수황	崔守璜	崔	江陵	江陵 崔	1290	PCm_9999_000594	4
PCm_1290_000740_D1	KM	기홍영	奇洪穎	奇			1290		0
PCm_1290_000740_F1	KM	조변	趙抃	趙			1290		0
PCm_1290_000741_A1	KM	이인정	李仁挺	李	慶州	慶州 李	1290	PCm_9999_000831	4
PCm_1290_000741_B1	KM	이핵	李翮	李	慶州	慶州 李	1290		4
PCm_1290_000741_C1	KM	이득견	李得堅	李	慶州	慶州 李	1290		4
PCm_1290_000742_A1	KM	김구	金坵	金	扶寧	扶寧 金	1290	PCm_1232_000554	4
PCm_1290_000742_B1	KM	김의	金宜	金	扶寧	扶寧 金	1290	PCm_1204_000492	4
PCm_1290_000742_C1	KM	김작신	金作辛	金	扶寧	扶寧 金	1290		4
PCm_1290_000742_F1	KM	권여	權輿	權			1290		0
PCm_1290_000743_A1	KM	하용주	河用舟	河			1290		0
PCm_1290_000744_A1	KM	권정	權精	權	安東	安東 權	1290		4
PCm_1290_000744_B1	KM	권양준	權良俊	權	安東	安東 權	1290		4
PCm_1290_000744_C1	KM	권세위	權世位	權	安東	安東 權	1290		4
PCm_1290_000748_F1	KM	유익	庾益	庾			1290		0
PCm_1294_000749_A1	KM	윤보	尹珤	尹	坡平	坡平 尹	1294	PCm_9999_000832	4
PCm_1294_000749_B1	KM	윤순	尹純	尹	坡平	坡平 尹	1294		4
PCm_1294_000749_C1	KM	윤복원	尹復元	尹	坡平	坡平 尹	1294		4
PCm_1294_000749_D1	KM	박보	朴保	朴	蔚山	蔚山 朴	1294		4
PCm_1294_000749_F1	KM	나윤	羅允	羅			1294		0
PCm_1294_000750_A1	KM	이자원	李子蒝	李	全義	全義 李	1294		4
PCm_1294_000750_B1	KM	이천	李仟	李	全義	全義 李	1294		4
PCm_1294_000750_C1	KM	이순	李順	李	全義	全義 李	1294		4
PCm_1294_000750_D1	KM	김유선	金有銑	金			1294		0
PCm_1294_000750_F1	KM	김희	金禧	金			1294		0
PCm_1294_000750_F2	KM	홍수	洪綏	洪			1294		0
PCm_1294_000751_A1	KM	홍간	洪侃	洪	豊山	豊山 洪	1294	PCm_1266_000650	4
PCm_1294_000752_D1	KM	김의	金儀	金			1294		0
PCm_1294_000754_D1	KM	조온려	趙溫呂	趙			1294		0
PCm_1294_000754_F1	KM	김유지	金由祉	金			1294		0
PCm_1294_000754_F2	KM	김도	金瑫	金			1294		0
PCm_1296_000755_A1	KM	김일	金鎰	金	商山	商山 金	1296		4
PCm_1297_000756_A1	KM	김사원	金士元	金	光山	光山 金	1297		4
PCm_1297_000756_B1	KM	김련	金璉	金	光山	光山 金	1297		4
PCm_1297_000756_C1	KM	김대린	金大鱗	金	光山	光山 金	1297		4
PCm_1297_000756_D1	KM	안향	安珦	安	順興	順興 安	1297	PCm_1260_000638	4
PCm_1297_000756_F1	KM	권윤명	權允明	權			1297		0
PCm_1300_000758_D1	KM	홍진	洪縉	洪			1300		0
PCm_1301_000760_A1	KM	박관	朴琯	朴	寧海	寧海 朴	1301		4
PCm_1301_000760_B1	KM	박문규	朴文圭	朴	寧海	寧海 朴	1301		4
PCm_1301_000760_C1	KM	박득주	朴得珠	朴	寧海	寧海 朴	1301		4
PCm_1301_000760_D1	KM	최서	崔湑	崔			1301		0
PCm_1301_000760_F1	KM	오의	吳誼	吳			1301		0
PCm_1301_000761_A1	KM	이진	李瑱	李	慶州	慶州 李	1301	PCm_1279_000690	4
PCm_1301_000761_B1	KM	이핵	李翮	李	慶州	慶州 李	1301		4
PCm_1301_000761_C1	KM	이득견	李得堅	李	慶州	慶州 李	1301		4
PCm_1301_000761_D1	KM	박인육	朴仁育	朴			1301		0
PCm_1301_000761_F1	KM	권부	權溥	權	安東	安東 權	1301	PCm_1279_000688	4
PCm_1301_000761_F2	KM	박거실	朴居實	朴	春川	春川 朴	1301		4
PCm_1301_000761_F3	KM	서중린	徐仲麟	徐	平當	平當 徐	1301		4
PCm_1301_000762_A1	KM	전승	全昇	全	天安	天安 全	1301	PCm_9999_000678	4
PCm_1301_000762_B1	KM	전인량	全仁亮	全	天安	天安 全	1301		4
PCm_1301_000762_C1	KM	전세주	全世柱	全	天安	天安 全	1301		4
PCm_1301_000762_D1	KM	최유비	崔有埤	崔			1301		0
PCm_1301_000762_F1	KM	이창유	李昌裕	李			1301		0
PCm_1301_000762_F2	KM	김효진	金孝進	金			1301		0
PCm_1301_000763_A1	KM	민지	閔漬	閔	驪興	驪興 閔	1301	PCm_1266_000649	4
PCm_1301_000763_B1	KM	민휘	閔暉	閔	驪興	驪興 閔	1301		4
PCm_1301_000763_C1	KM	민명신	閔命莘	閔	驪興	驪興 閔	1301		4
PCm_1301_000763_D1	KM	신사전	申思佺	申	平山	平山 申	1301		4
PCm_1301_000763_F1	KM	이언충	李彦冲	李	全義	全義 李	1301	PCm_1294_000750	4
PCm_1302_000768_A1	KM	조익순	曺益順	曺	昌寧	昌寧 曺	1302		4
PCm_1302_000768_B1	KM	조적	曺適	曺	昌寧	昌寧 曺	1302		4
PCm_1302_000768_C1	KM	조필화	曺弼和	曺	昌寧	昌寧 曺	1302		4
PCm_1302_000769_A1	KM	조익순	曺益順	曺	昌寧	昌寧 曺	1302		4
PCm_1302_000769_B1	KM	조적	曺適	曺	昌寧	昌寧 曺	1302		4
PCm_1302_000769_C1	KM	조필화	曺弼和	曺	昌寧	昌寧 曺	1302		4
PCm_1302_000770_A1	KM	민지	閔漬	閔	驪興	驪興 閔	1302	PCm_1266_000649	4
PCm_1302_000770_B1	KM	민휘	閔暉	閔	驪興	驪興 閔	1302		4
PCm_1302_000770_C1	KM	민명신	閔命莘	閔	驪興	驪興 閔	1302		4
PCm_1302_000770_D1	KM	신사전	申思佺	申	平山	平山 申	1302		4
PCm_1302_000770_F1	KM	이언충	李彦冲	李	全義	全義 李	1302	PCm_1294_000750	4
PCm_1302_000771_A1	KM	홍간	洪侃	洪	豊山	豊山 洪	1302	PCm_1266_000650	4
PCm_1303_000772_A1	KM	박지빈	朴之彬	朴	咸陽	咸陽 朴	1303		4
PCm_1303_000772_B1	KM	박신유	朴臣㽔	朴	咸陽	咸陽 朴	1303		4
PCm_1303_000772_C1	KM	박윤정	朴允貞	朴	咸陽	咸陽 朴	1303		4
PCm_1303_000773_A1	KM	허공	許珙	許	陽川	陽川 許	1303	PCm_1258_000589	4
PCm_1303_000773_B1	KM	허수	許遂	許	陽川	陽川 許	1303	PCm_1219_000537	4
PCm_1303_000773_C1	KM	허경	許京	許	陽川	陽川 許	1303	PCm_1176_000400	4
PCm_1303_000773_D1	KM	윤극민	尹克敏	尹	南原	南原 尹	1303	PCm_1248_000574	4
PCm_1303_000773_F1	KM	송분	宋玢	宋	礪山	礪山 宋	1303		4
PCm_1305_000777_D1	KM	왕정단	王丁旦	王			1305		0
PCm_1305_000777_F1	KM	원관	元瓘	元	原州	原州 元	1305	PCm_1266_000651	4
PCm_1305_000778_A1	KM	한영	韓英	韓	漢陽	漢陽 韓	1305		4
PCm_1305_000778_B1	KM	한언	韓彦	韓	漢陽	漢陽 韓	1305		4
PCm_1305_000778_C1	KM	한원서	韓元諝	韓	漢陽	漢陽 韓	1305		4
PCm_1305_000778_F1	KM	이관	李琯	李			1305		0
PCm_1305_000779_A1	KM	김순	金恂	金	安東[舊]	安東[舊] 金	1305	PCm_1279_000687	7
PCm_1305_000779_B1	KM	김방경	金方慶	金	安東[舊]	安東[舊] 金	1305		7
