id	title	name	birthyear	deathyear	choronym
ITKC_MI_0660A	매천집(梅泉集)	황현(黃玹)	1855년(철종 6)	1910년(순종 4)	장수(長水)
ITKC_MI_0661A	명미당집(明美堂集)	이건창(李建昌)	1852년(철종 3)	1898년(고종 35)	전주(全州)
ITKC_MI_0662A	수당유집(修堂遺集)	이남규(李南珪)	1855년(철종 6)	1907년(순종 1)	한산(韓山)
ITKC_MI_0663A	암서집(巖棲集)	조긍섭(曺兢燮)	1873년(고종 10)	1933년	창녕(昌寧)
ITKC_MI_0664A	죽헌유집(竹軒遺集)	나계종(羅繼從)	1339년(충숙왕 복위 8)	1415년(태종 15)	나주(羅州)
ITKC_MI_0665A	매헌집(梅軒集)	권우(權遇)	1363년(공민왕 12)	1419년(세종 1)	안동(安東)
ITKC_MI_0666A	무송헌집(撫松軒集)	김담(金淡)	1416년(태종 16)	1464년(세조 10)	예안(禮安)
ITKC_MI_0667A	물재집(勿齋集)	손순효(孫舜孝)	1427년(세종 9)	1497년(연산군 3)	평해(平海)
ITKC_MI_0668A	지지당시집(止止堂詩集)	김맹성(金孟性)	1437년(세종 19)	1487년(성종 18)	해평(海平)
ITKC_MI_0669A	풍월정집(風月亭集)	이정(李婷)	1454년(단종 2)	1488년(성종 19)	전주(全州)
ITKC_MI_0670A	창계집(滄溪集)	문경동(文敬仝)	1457년(세조 3)	1521년(중종 16)	감천(甘泉)
ITKC_MI_0671A	관포시집(灌圃詩集)	어득강(魚得江)	1470년(성종 1)	1550년(명종 5)	함종(咸從)
ITKC_MI_0672A	괴은유고(乖隱遺稿)	정구(鄭球)	1490년(성종 21)	미상	동래(東萊)
ITKC_MI_0673A	운암일고(雲巖逸稿)	김연(金緣)	1487년(성종 18)	1544년(중종 39)	광주(光州)
ITKC_MI_0674A	용암집(龍巖集)	박운(朴雲)	1493년(성종 24)	1562년(명종 17)	밀양(密陽)
ITKC_MI_0675A	야계집(倻溪集)	송희규(宋希奎)	1494년(성종 25)	1558년(명종 13)	야로(冶爐)
ITKC_MI_0676A	독암유고(獨庵遺稿)	조종경(趙宗敬)	1495년(연산군 1)	1535년(중종 30)	풍양(豐壤)
ITKC_MI_0677A	회산집(檜山集)	정환(丁煥)	1497년(연산군 3)	1540년(중종 35)	창원(昌原)
ITKC_MI_0678A	무하옹집(無何翁集)	이원손(李元孫)	1498년(연산군 4)	1554년(명종 9)	전의(全義)
ITKC_MI_0679A	숭덕재유고(崇德齋遺稿)	이윤경(李潤慶)	1498년(연산군 4)	1562년(명종 17)	광주(廣州)
ITKC_MI_0680A	구암집(久庵集)	김취문(金就文)	1509년(중종 4)	1570년(선조 3)	선산(善山)
ITKC_MI_0681A	송파일고(松坡逸稿)	박전(朴全)	1514년(중종 9)	1558년(명종 13)	무안(務安)
ITKC_MI_0682A	급고유고(汲古遺稿)	이홍남(李洪男)	1515년(중종 10)	1572년(선조 5)	광주(廣州)
ITKC_MI_0683A	후조당집(後彫堂集)	김부필(金富弼)	1516년(중종 11)	1577년(선조 10)	광산(光山)
ITKC_MI_0684A	구촌집(龜村集)	유경심(柳景深)	1516년(중종 11)	1571년(선조 4)	풍산(豐山)
ITKC_MI_0685A	청련집(靑蓮集)	이후백(李後白)	1520년(중종 15)	1578년(선조 11)	연안(延安)
ITKC_MI_0686A	매헌집(梅軒集)	금보(琴輔)	1521년(중종 16)	1584년(선조 17)	봉화(奉化)
ITKC_MI_0687A	춘당집(春塘集)	오수영(吳守盈)	1521년(중종 16)	1606년(선조 39)	고창(高敞)
ITKC_MI_0688A	기봉집(岐峯集)	백광홍(白光弘)	1522년(중종 17)	1556년(명종 11)	해미(海美)
ITKC_MI_0689A	개암집(開巖集)	김우굉(金宇宏)	1524년(중종 19)	1590년(선조 23)	의성(義城)
ITKC_MI_0690A	지산집(芝山集)	김팔원(金八元)	1524년(중종 19)	1569년(선조 2)	강릉(江陵)
ITKC_MI_0691A	송당집(松塘集)	유홍(兪泓)	1524년(중종 19)	1594년(선조 27)	기계(杞溪)
ITKC_MI_0692A	만헌집(晩軒集)	정염(丁焰)	1524년(중종 19)	1609년(광해군 1)	창원(昌原)
ITKC_MI_0693A	동상집(東湘集)	허진동(許震童)	1525년(중종 20)	1610년(광해군 2)	태인(泰仁)
ITKC_MI_0694A	오봉집(鰲峯集)	김제민(金齊閔)	1527년(중종 22)	1599년(선조 32)	의성(義城)
ITKC_MI_0695A	성재집(惺齋集)	금난수(琴蘭秀)	1530년(중종 25)	1604년(선조 37)	봉화(奉化)
ITKC_MI_0696A	동은고(峒隱稿)	이의건(李義健)	1533년(중종 28)	1621년(광해군 13)	전주(全州)
ITKC_MI_0697A	임연재집(臨淵齋集)	배삼익(裵三益)	1534년(중종 29)	1588년(선조 21)	흥해(興海)
ITKC_MI_0698A	상유집(桑楡集)	유사규(柳思規)	1534년(중종 29)	1607년(선조 40)	진주(晉州)
ITKC_MI_0699A	선양정집(善養亭集)	정희맹(丁希孟)	1536년(중종 31)	1596년(선조 29)	영광(靈光)
ITKC_MI_0700A	송담집(松潭集)	송남수(宋柟壽)	1537년(중종 32)	1626년(인조 4)	은진(恩津)
ITKC_MI_0701A	회곡집(晦谷集)	권춘란(權春蘭)	1539년(중종 34)	1617년(광해군 9)	안동(安東)
ITKC_MI_0702A	죽유집(竹牖集)	오운(吳澐)	1540년(중종 35)	1617년(광해군 9)	고창(高敞)
ITKC_MI_0703A	송암유고(松菴遺稿)	김면(金沔)	1541년(중종 36)	1593년(선조 26)	고령(高靈)
ITKC_MI_0704A	남창잡고(南窓雜藁)	김현성(金玄成)	1542년(중종 37)	1621년(광해군 13)	김해(金海)
ITKC_MI_0705A	만죽헌집(萬竹軒集)	서익(徐益)	1542년(중종 37)	1587년(선조 20)	부여(扶餘)
ITKC_MI_0706A	명관유고집(冥觀遺稿集)	윤안성(尹安性)	1542년(중종 37)	1615년(광해군 7)	파평(坡平)
ITKC_MI_0707A	남천집(南川集)	권두문(權斗文)	1543년(중종 38)	1617년(광해군 9)	안동(安東)
ITKC_MI_0708A	안촌집(安村集)	배응경(裵應褧)	1544년(중종 39)	1602년(선조 35)	성주(星州)
ITKC_MI_0709A	식암집(息庵集)	황섬(黃暹)	1544년(중종 39)	1616년(광해군 8)	창원(昌原)
ITKC_MI_0710A	북애집(北厓集)	김기(金圻)	1547년(명종 2)	1603년(선조 36)	광산(光山)
ITKC_MI_0711A	사촌집(沙村集)	장경세(張經世)	1547년(명종 2)	1615년(광해군 7)	흥덕(興德)
ITKC_MI_0712A	서포집(西浦集)	곽열(郭說)	1548년(명종 3)	1630년(인조 8)	청주(淸州)
ITKC_MI_0713A	대암집(大菴集)	박성(朴惺)	1549년(명종 4)	1606년(선조 39)	밀양(密陽)
ITKC_MI_0714A	계음집(溪陰集)	조팽년(趙彭年)	1549년(명종 4)	1612년(광해군 4)	한양(漢陽)
ITKC_MI_0715A	모당집(慕堂集)	홍이상(洪履祥)	1549년(명종 4)	1615년(광해군 7)	풍산(豐山)
ITKC_MI_0716A	하의유고(荷衣遺稿)	홍적(洪迪)	1549년(명종 4)	1591년(선조 24)	남양(南陽)
ITKC_MI_0717A	낙재집(樂齋集)	서사원(徐思遠)	1550년(명종 5)	1615년(광해군 7)	달성(達城)
ITKC_MI_0718A	동호집(東湖集)	문덕교(文德敎)	1551년(명종 6)	1611년(광해군 3)	개령(開寧)
ITKC_MI_0719A	독석집(獨石集)	황혁(黃赫)	1551년(명종 6)	1612년(광해군 4)	장수(長水)
ITKC_MI_0720A	송소집(松巢集)	권우(權宇)	1552년(명종 7)	1590년(선조 23)	안동(安東)
ITKC_MI_0721A	청륙집(靑陸集)	김덕겸(金德謙)	1552년(명종 7)	1633년(인조 11)	상산(商山)
ITKC_MI_0722A	감호집(鑑湖集)	여대로(呂大老)	1552년(명종 7)	1619년(광해군 11)	성산(星山)
ITKC_MI_0723A	유연당집(悠然堂集)	김대현(金大賢)	1553년(명종 8)	1602년(선조 35)	풍산(豐山)
ITKC_MI_0724A	모당집(慕堂集)	손처눌(孫處訥)	1553년(명종 8)	1634년(인조 12)	일직(一直)
ITKC_MI_0725A	만퇴헌유고(晩退軒遺稿)	신응구(申應榘)	1553년(명종 8)	1623년(인조 1)	고령(高靈)
ITKC_MI_0726A	서계집(西溪集)	이득윤(李得胤)	1553년(명종 8)	1630년(인조 8)	경주(慶州)
ITKC_MI_0727A	화곡집(禾谷集)	정사호(鄭賜湖)	1553년(명종 8)	1616년(광해군 8)	광주(光州)
ITKC_MI_0728A	모계집(茅谿集)	문위(文緯)	1554년(명종 9)	1631년(인조 9)	남평(南平)
ITKC_MI_0729A	감수재집(感樹齋集)	박여량(朴汝樑)	1554년(명종 9)	1611년(광해군 3)	삼척(三陟)
ITKC_MI_0730A	근시재집(近始齋集)	김해(金垓)	1555년(명종 10)	1593년(선조 26)	광주(光州)
ITKC_MI_0731A	역양집(嶧陽集)	문경호(文景虎)	1556년(명종 11)	1619년(광해군 11)	남평(南平)
ITKC_MI_0732A	표옹유고(瓢翁遺稿)	송영구(宋英耈)	1556년(명종 11)	1620년(광해군 12)	진천(鎭川)
ITKC_MI_0733A	취사집(炊沙集)	이여빈(李汝馪)	1556년(명종 11)	1631년(인조 9)	우계(羽溪)
ITKC_MI_0734A	가휴집(可畦集)	조익(趙翊)	1556년(명종 11)	1613년(광해군 5)	풍양(豐壤)
ITKC_MI_0735A	해월집(海月集)	황여일(黃汝一)	1556년(명종 11)	1622년(광해군 14)	평해(平海)
ITKC_MI_0736A	수북정집(水北亭集)	김흥국(金興國)	1557년(명종 12)	1623년(인조 1)	순천(順天)
ITKC_MI_0737A	월간집(月澗集)	이전(李㙉)	1558년(명종 13)	1648년(인조 26)	흥양(興陽)
ITKC_MI_0738A	매창집(梅窓集)	정사신(鄭士信)	1558년(명종 13)	1619년(광해군 11)	청주(淸州)
ITKC_MI_0739A	문월당집(問月堂集)	오극성(吳克成)	1559년(명종 14)	1617년(광해군 9)	함양(咸陽)
ITKC_MI_0740A	풍암집(楓巖集)	김종필(金終弼)	미상(중종 연간 활동)	미상	청풍(淸風)
ITKC_MI_0741A	용계유고(龍溪遺稿)	김지남(金止男)	1559년(명종 14)	1631년(인조 9)	광산(光山)
ITKC_MI_0742A	석계집(石溪集)	민욱(閔昱)	1559년(명종 14)	1625년(인조 3)	여흥(驪興)
ITKC_MI_0743A	오한집(聱漢集)	손기양(孫起陽)	1559년(명종 14)	1617년(광해군 9)	밀양(密陽)
ITKC_MI_0744A	귤옥졸고(橘屋拙稿)	윤광계(尹光啓)	1559년(명종 14)	1619년(광해군 11)	해남(海南)
ITKC_MI_0745A	명고집(鳴皐集)	임전(任錪)	1559년(명종 14)	1611년(광해군 3)	풍천(豐川)
ITKC_MI_0746A	서담집(西潭集)	홍위(洪瑋)	1559년(명종 14)	1624년(인조 2)	남양(南陽)
ITKC_MI_0747A	일옹집(逸翁集)	최희량(崔希亮)	1560년(명종 15)	1651년(효종 2)	수원(水原)
ITKC_MI_0748A	동리집(東籬集)	김윤안(金允安)	1560년(명종 15)	1622년(광해군 14)	순천(順天)
ITKC_MI_0749A	소릉집(少陵集)	이상의(李尙毅)	1560년(명종 15)	1624년(인조 2)	여흥(驪興)
ITKC_MI_0750A	죽헌집(竹軒集)	최항경(崔恒慶)	1560년(명종 15)	1638년(인조 16)	영천(永川)
ITKC_MI_0751A	이재집(頤齋集)	조우인(曺友仁)	1561년(명종 16)	1625년(인조 3)	창녕(昌寧)
ITKC_MI_0752A	성옹유고(醒翁遺稿)	김덕함(金德諴)	1562년(명종 17)	1636년(인조 14)	상주(尙州)
ITKC_MI_0753A	오봉집(梧峯集)	신지제(申之悌)	1562년(명종 17)	1624년(인조 2)	아주(鵝洲)
ITKC_MI_0754A	구봉집(九峯集)	김수인(金守訒)	1563년(명종 18)	1626년(인조 4)	광주(廣州)
ITKC_MI_0755A	사촌집(沙村集)	안덕린(安德麟)	1563년(명종 18)	1609년(광해군 1)	순흥(順興)
ITKC_MI_0756A	월봉집(月峯集)	고인계(高仁繼)	1564년(명종 19)	1647년(인조 25)	개성(開城)
ITKC_MI_0757A	낙애유고(洛涯遺稿)	김안절(金安節)	1564년(명종 19)	1632년(인조 10)	상주(尙州)
ITKC_MI_0758A	양서집(瀼西集)	이광윤(李光胤)	1564년(명종 19)	1637년(인조 15)	경주(慶州)
ITKC_MI_0759A	희암유고(希菴遺稿)	현덕승(玄德升)	1564년(명종 19)	1627년(인조 5)	성주(星州)
ITKC_MI_0760A	사호집(思湖集)	오장(吳長)	1565년(명종 20)	1617년(광해군 9)	함양(咸陽)
ITKC_MI_0761A	동호집(東湖集)	이서(李𥳕)	1566년(명종 21)	1651년(효종 2)	광주(光州)
ITKC_MI_0762A	죽창집(竹窓集)	강주(姜籒)	1566년(명종 21)	1650년(효종 1)	진주(晉州)
ITKC_MI_0763A	구전집(苟全集)	김중청(金中淸)	1566년(명종 21)	1629년(인조 7)	안동(安東)
ITKC_MI_0764A	능허집(凌虛集)	박민(朴敏)	1566년(명종 21)	1630년(인조 8)	태안(泰安)
ITKC_MI_0765A	간정집(艮庭集)	이유홍(李惟弘)	1566년(명종 21)	1619년(광해군 11)	전주(全州)
ITKC_MI_0766A	학송집(鶴松集)	전유형(全有亨)	1566년(명종 21)	1624년(인조 2)	평강(平康)
ITKC_MI_0767A	고주집(孤舟集)	정운희(丁運熙)	1566년(명종 21)	1635년(인조 13)	영광(靈光)
ITKC_MI_0768A	낙서집(洛西集)	장만(張晩)	1566년(명종 21)	1629년(인조 7)	인동(仁同)
ITKC_MI_0769A	둔봉집(遯峯集)	김녕(金寧)	1567년(명종 22)	1650년(효종 1)	선산(善山)
ITKC_MI_0770A	습정집(習靜集)	송방조(宋邦祚)	1567년(명종 22)	1618년(광해군 10)	은진(恩津)
ITKC_MI_0771A	동계집(東溪集)	조형도(趙亨道)	1567년(명종 22)	1637년(인조 15)	함안(咸安)
ITKC_MI_0772A	단곡집(丹谷集)	곽진(郭𡺽)	1568년(선조 1)	1633년(인조 11)	현풍(玄風)
ITKC_MI_0773A	설정집(雪汀集)	이흘(李忔)	1568년(선조 1)	1630년(인조 8)	경주(慶州)
ITKC_MI_0774A	호봉집(壺峯集)	이돈(李燉)	1568년(선조 1)	1624년(인조 2)	진보(眞寶)
ITKC_MI_0775A	완정집(浣亭集)	이언영(李彦英)	1568년(선조 1)	1639년(인조 17)	벽진(碧珍)
ITKC_MI_0776A	양포유고(楊浦遺藁)	최전(崔澱)	1568년(선조 1)	1589년(선조 22)	해주(海州)
ITKC_MI_0777A	죽창유고(竹窓遺稿)	구용(具容)	1569년(선조 2)	1601년(선조 34)	능성(綾城)
ITKC_MI_0778A	장곡집(藏谷集)	권태일(權泰一)	1569년(선조 2)	1631년(인조 9)	안동(安東)
ITKC_MI_0779A	석담집(石潭集)	이윤우(李潤雨)	1569년(선조 2)	1634년(인조 12)	광주(廣州)
ITKC_MI_0780A	송오집(松塢集)	정전(鄭佺)	1569년(선조 2)	1639년(인조 17)	청주(淸州)
ITKC_MI_0781A	운학집(雲壑集)	조평(趙平)	1569년(선조 2)	1647년(인조 25)	함안(咸安)
ITKC_MI_0782A	모하당집(慕夏堂集)	김충선(金忠善)	1571년(선조 4)	1642년(인조 20)	김해(金海, 우록(友鹿))
ITKC_MI_0783A	양직집(養直集)	도성유(都聖兪)	1571년(선조 4)	1649년(인조 27)	성주(星州)
ITKC_MI_0784A	관포집(灌圃集)	박홍미(朴弘美)	1571년(선조 4)	1642년(인조 20)	경주(慶州)
ITKC_MI_0785A	송죽당집(松竹堂集)	정문익(鄭文翼)	1571년(선조 4)	1639년(인조 17)	초계(草溪)
ITKC_MI_0786A	청풍자집(淸風子集)	정윤목(鄭允穆)	1571년(선조 4)	1629년(인조 7)	청주(淸州)
ITKC_MI_0787A	국담집(菊潭集)	박수춘(朴壽春)	1572년(선조 5)	1652년(효종 3)	밀양(密陽)
ITKC_MI_0788A	잠와유고(潛窩遺稿)	이명준(李命俊)	1572년(선조 5)	1630년(인조 8)	전의(全義)
ITKC_MI_0789A	등암집(藤庵集)	배상룡(裵尙龍)	1574년(선조 7)	1655년(효종 6)	성주(星州)
ITKC_MI_0790A	추담집(秋潭集)	김우급(金友伋)	1574년(선조 7)	1643년(인조 21)	광산(光山)
ITKC_MI_0791A	동계집(東溪集)	권도(權濤)	1575년(선조 8)	1644년(인조 22)	안동(安東)
ITKC_MI_0792A	만오집(晩悟集)	신달도(申達道)	1576년(선조 9)	1631년(인조 9)	아주(鵝洲)
ITKC_MI_0793A	쌍봉집(雙峯集)	정극후(鄭克後)	1577년(선조 10)	1658년(효종 9)	영일(迎日)
ITKC_MI_0794A	죽로집(竹老集)	신활(申活)	1576년(선조 9)	1643년(인조 21)	평산(平山)
ITKC_MI_0795A	망와집(忘窩集)	김영조(金榮祖)	1577년(선조 10)	1648년(인조 26)	풍산(豐山)
ITKC_MI_0796A	석문집(石門集)	정영방(鄭榮邦)	1577년(선조 10)	1650년(효종 1)	동래(東萊)
ITKC_MI_0797A	월봉집(月峯集)	고부천(高傅川)	1578년(선조 11)	1636년(인조 14)	장흥(長興)
ITKC_MI_0798A	죽소집(竹所集)	김광욱(金光煜)	1580년(선조 13)	1656년(효종 7)	안동(安東)
ITKC_MI_0799A	수암집(修巖集)	유진(柳袗)	1582년(선조 15)	1635년(인조 13)	풍산(豐山)
ITKC_MI_0800A	하음집(河陰集)	신즙(申楫)	1580년(선조 13)	1639년(인조 17)	영해(寧海)
ITKC_MI_0801A	추산집(秋山集)	박홍중(朴弘中)	1582년(선조 15)	1646년(인조 24)	경주(慶州)
ITKC_MI_0802A	금암집(琴巖集)	송몽인(宋夢寅)	1582년(선조 15)	1612년(광해군 4)	은진(恩津)
ITKC_MI_0803A	현주집(玄洲集)	윤신지(尹新之)	1582년(선조 15)	1657년(효종 8)	해평(海平)
ITKC_MI_0804A	시암집(時庵集)	조상우(趙相禹)	1582년(선조 15)	1657년(효종 8)	양주(楊州)
ITKC_MI_0805A	무민당집(无悶堂集)	박인(朴絪)	1583년(선조 16)	1640년(인조 18)	고령(高靈)
ITKC_MI_0806A	백담유집(白潭遺集)	조우신(趙又新)	1583년(선조 16)	1650년(효종 1)	한양(漢陽)
ITKC_MI_0807A	죽유시집(竹牖詩集)	구영(具瑩)	1584년(선조 17)	1663년(현종 4)	능성(綾城)
ITKC_MI_0808A	수북유고(水北遺稿)	김광현(金光炫)	1584년(선조 17)	1647년(인조 25)	안동(安東)
ITKC_MI_0809A	남간집선(南磵集選)	나해봉(羅海鳳)	1584년(선조 17)	1638년(인조 16)	나주(羅州)
ITKC_MI_0810A	청하집(靑霞集)	권극중(權克中)	1585년(선조 18)	1659년(효종 10)	안동(安東)
ITKC_MI_0811A	태천집(苔川集)	김지수(金地粹)	1585년(선조 18)	1639년(인조 17)	의성(義城)
ITKC_MI_0812A	천묵유고(天默遺稿)	이상형(李尙馨)	1585년(선조 18)	1645년(인조 23)	전주(全州)
ITKC_MI_0813A	백석유고(白石遺稿)	유즙(柳楫)	1585년(선조 18)	1651년(효종 2)	문화(文化)
ITKC_MI_0814A	임곡집(林谷集)	임진부(林眞怤)	1586년(선조 19)	1657년(효종 8)	은진(恩津)
ITKC_MI_0815A	구곡시고(龜谷詩稿)	최기남(崔奇男)	1586년(선조 19)	미상	천녕(川寧)
ITKC_MI_0816A	화포유고(花浦遺稿)	홍익한(洪翼漢)	1586년(선조 19)	1637년(인조 15)	남양(南陽)
ITKC_MI_0817A	무주일고(無住逸稿)	홍호(洪鎬)	1586년(선조 19)	1646년(인조 24)	부계(缶溪)
ITKC_MI_0818A	현암유고(玄巖遺稿)	최유연(崔有淵)	1587년(선조 20)	1656년(효종 7)	해주(海州)
ITKC_MI_0819A	둔헌집(遯軒集)	이홍유(李弘有)	1588년(선조 21)	1671년(현종 12)	경주(慶州)
ITKC_MI_0820A	묵수당집(嘿守堂集)	최유해(崔有海)	1588년(선조 21)	1641년(인조 19)	해주(海州)
ITKC_MI_0821A	둔계유편(遯溪遺編)	허후(許厚)	1588년(선조 21)	1661년(현종 2)	양천(陽川)
ITKC_MI_0822A	조은집(釣隱集)	한몽삼(韓夢參)	1589년(선조 22)	1662년(현종 3)	청주(淸州)
ITKC_MI_0823A	나재집(懶齋集)	신열도(申悅道)	1589년(선조 22)	1659년(효종 10)	아주(鵝洲)
ITKC_MI_0824A	우교당유고(于郊堂遺稿)	구치용(具致用)	1590년(선조 23)	1666년(현종 7)	능성(綾城)
ITKC_MI_0825A	석계집(石溪集)	이시명(李時明)	1590년(선조 23)	1674년(현종 15)	재령(載寧)
ITKC_MI_0826A	설정시집(雪汀詩集)	조문수(曺文秀)	1590년(선조 23)	1647년(인조 25)	창녕(昌寧)
ITKC_MI_0827A	한사집(寒沙集)	강대수(姜大遂)	1591년(선조 24)	1658년(효종 9)	진주(晉州)
ITKC_MI_0828A	분서집(汾西集)	박미(朴瀰)	1592년(선조 25)	1645년(인조 23)	반남(潘南)
ITKC_MI_0829A	소은유고(素隱遺稿)	신천익(愼天翊)	1592년(선조 25)	1661년(현종 2)	거창(居昌)
ITKC_MI_0830A	만사고(晩沙稿)	심지원(沈之源)	1593년(선조 26)	1662년(현종 3)	청송(靑松)
ITKC_MI_0831A	청봉집(晴峯集)	심동구(沈東龜)	1594년(선조 27)	1660년(현종 1)	청송(靑松)
ITKC_MI_0832A	석병집(石屛集)	이회보(李回寶)	1594년(선조 27)	1669년(현종 10)	진보(眞寶)
ITKC_MI_0833A	수은유집(睡隱遺集)	이홍조(李弘祚)	1595년(선조 28)	1660년(현종 1)	한산(韓山)
ITKC_MI_0834A	소전집(少痊集)	김덕승(金德承)	1595년(선조 28)	1658년(효종 9)	김해(金海)
ITKC_MI_0835A	계서일고(溪西逸稿)	성이성(成以性)	1595년(선조 28)	1664년(현종 5)	창녕(昌寧)
ITKC_MI_0836A	야곡집(冶谷集)	조극선(趙克善)	1595년(선조 28)	1658년(효종 9)	한양(漢陽)
ITKC_MI_0837A	두곡집(杜谷集)	홍우정(洪宇定)	1595년(선조 28)	1656년(효종 7)	남양(南陽)
ITKC_MI_0838A	창주집(滄洲集)	심지한(沈之漢)	1596년(선조 29)	1657년(효종 8)	청송(靑松)
ITKC_MI_0839A	야당유고(野塘遺稿)	김남중(金南重)	1596년(선조 29)	1663년(현종 4)	경주(慶州)
ITKC_MI_0840A	양곡유고(亮谷遺稿)	이의길(李義吉)	1596년(선조 29)	1633년(인조 11)	함평(咸平)
ITKC_MI_0841A	상곡집(商谷集)	강유(姜瑜)	1597년(선조 30)	1668년(현종 9)	진주(晉州)
ITKC_MI_0842A	노암집(魯庵集)	김종일(金宗一)	1597년(선조 30)	1675년(숙종 1)	경주(慶州)
ITKC_MI_0843A	사우당집(四友堂集)	송국택(宋國澤)	1597년(선조 30)	1659년(효종 10)	은진(恩津)
ITKC_MI_0844A	표은집(瓢隱集)	김시온(金是榲)	1598년(선조 31)	1669년(현종 10)	의성(義城)
ITKC_MI_0845A	기봉집(騏峯集)	이시성(李時省)	1598년(선조 31)	1668년(현종 9)	경주(慶州)
ITKC_MI_0846A	졸재집(拙齋集)	유원지(柳元之)	1598년(선조 31)	1674년(현종 15)	풍산(豐山)
ITKC_MI_0847A	송파집(松坡集)	이해창(李海昌)	1599년(선조 32)	1655년(효종 6)	한산(韓山)
ITKC_MI_0848A	청천당집(聽天堂集)	장응일(張應一)	1599년(선조 32)	1676년(숙종 2)	인동(仁同)
ITKC_MI_0849A	고송집(孤松集)	신홍망(申弘望)	1600년(선조 33)	1673년(현종 14)	아주(鵝洲)
ITKC_MI_0850A	구포집(鷗浦集)	안헌징(安獻徵)	1600년(선조 33)	1674년(현종 15)	광주(廣州)
ITKC_MI_0851A	금천집(琴川集)	정시수(鄭時修)	1601년(선조 34)	1647년(인조 25)	동래(東萊)
ITKC_MI_0852A	우천집(愚川集)	정칙(鄭侙)	1601년(선조 34)	1663년(현종 4)	청주(淸州)
ITKC_MI_0853A	당계집(棠溪集)	김화준(金華俊)	1602년(선조 35)	1644년(인조 22)	광산(光山)
ITKC_MI_0854A	백졸암집(百拙庵集)	유직(柳㮨)	1602년(선조 35)	1662년(현종 3)	전주(全州)
ITKC_MI_0855A	서귀유고(西歸遺藁)	이기발(李起浡)	1602년(선조 35)	1662년(현종 3)	한산(韓山)
ITKC_MI_0856A	동촌유고(東村遺稿)	유대춘(柳帶春)	1543년(중종 38)	1631년(인조 9)	서산(瑞山)
ITKC_MI_0857A	낙촌집(洛村集)	이도장(李道長)	1603년(선조 36)	1644년(인조 22)	광주(廣州)
ITKC_MI_0858A	설해유고(雪海遺稿)	이만영(李晩榮)	1604년(선조 37)	1672년(현종 13)	전주(全州)
ITKC_MI_0859A	당촌집(塘村集)	황위(黃暐)	1605년(선조 38)	1654년(효종 5)	장수(長水)
ITKC_MI_0860A	만주집(晩洲集)	정창주(鄭昌胄)	1606년(선조 39)	1664년(현종 5)	초계(草溪)
ITKC_MI_0861A	무하당유고(無何堂遺稿)	홍주원(洪柱元)	1606년(선조 39)	1672년(현종 13)	풍산(豐山)
ITKC_MI_0862A	마경헌집(磨鏡軒集)	홍구연(洪九淵)	1606년(선조 39)	1629년(인조 7)	남양(南陽)
ITKC_MI_0863A	만주유집(晩洲遺集)	홍석기(洪錫箕)	1606년(선조 39)	1680년(숙종 6)	남양(南陽)
ITKC_MI_0864A	회곡집(晦谷集)	조한영(曺漢英)	1608년(선조 41)	1670년(현종 11)	창녕(昌寧)
ITKC_MI_0865A	수현집(壽峴集)	석지형(石之珩)	1610년(광해군 2)	미상	성주(星州,화원(花園))
ITKC_MI_0866A	죽당집(竹堂集)	신유(申濡)	1610년(광해군 2)	1665년(현종 6)	고령(高靈)
ITKC_MI_0867A	죽헌집(竹軒集)	도신징(都愼徵)	1611년(광해군 3)	1678년(숙종 4)	성주(星州)
ITKC_MI_0868A	팔사유고(八斯遺稿)	배유화(裵幼華)	1611년(광해군 3)	1673년(현종 14)	성주(星州)
ITKC_MI_0869A	팔송집(八松集)	정필달(鄭必達)	1611년(광해군 3)	1693년(숙종 19)	진주(晉州)
ITKC_MI_0870A	존양재집(存養齋集)	송정렴(宋挺濂)	1612년(광해군 4)	1684년(숙종 10)	은진(恩津)
ITKC_MI_0871A	정허당집(靜虛堂集)	홍주세(洪柱世)	1612년(광해군 4)	1661년(현종 2)	풍산(豐山)
ITKC_MI_0872A	활재집(活齋集)	이구(李榘)	1613년(광해군 5)	1654년(효종 5)	전주(全州)
ITKC_MI_0873A	명곡집(明谷集)	구음(具崟)	1614년(광해군 6)	1683년(숙종 9)	능성(綾城)
ITKC_MI_0874A	추담집(秋潭集)	유창(兪瑒)	1614년(광해군 6)	1690년(숙종 16)	창원(昌原)
ITKC_MI_0875A	석동유고(石洞遺稿)	이문재(李文載)	1615년(광해군 7)	1689년(숙종 15)	전주(全州)
ITKC_MI_0876A	장육당유집(藏六堂遺集)	조귀석(趙龜錫)	1615년(광해군 7)	1665년(현종 6)	양주(楊州)
ITKC_MI_0877A	계와집(桂窩集)	조비(趙備)	1616년(광해군 8)	1659년(효종 10)	한양(漢陽)
ITKC_MI_0878A	요은집(鬧隱集)	고여흥(高汝興)	1617년(광해군 9)	1678년(숙종 4)	장택(長澤)
ITKC_MI_0879A	석문집(石門集)	오이익(吳以翼)	1618년(광해군 10)	1666년(현종 7)	나주(羅州)
ITKC_MI_0880A	춘소자집(春沼子集)	신최(申最)	1619년(광해군 11)	1658년(효종 9)	평산(平山)
ITKC_MI_0881A	오탄집(梧灘集)	심유(沈攸)	1620년(광해군 12)	1688년(숙종 14)	청송(靑松)
ITKC_MI_0882A	송봉유고(松峯遺稿)	오익승(吳益升)	1620년(광해군 12)	1679년(숙종 5)	보성(寶城)
